method,FEM,FEM,PINNs,PINNs,Corr,Corr
"18 : 0.28,0.34",9.424044809897397e-07,6.420755504783787e-08,0.0009150092105512583,0.0009193787416220368,3.449738416917011e-08,2.381232033255134e-09
"19 : 0.37,-0.4",1.005913808864517e-06,6.60020923765561e-08,0.0005770417620652794,0.0005797513154858171,5.024166946205684e-08,3.928099238264181e-09
"20 : 0.48,0.48",9.948232599099092e-07,6.980368966600033e-08,0.0017175956733248476,0.001725467569123,4.658259769188405e-08,3.2526668353039584e-09
"21 : 0.3,-0.03",9.369906523582099e-07,6.188463653210135e-08,0.00044534098826828845,0.0004475036351602724,2.998327687041274e-08,2.2537790426413034e-09
"22 : -0.04,0.48",9.475495886433149e-07,6.46063930570475e-08,0.0013968320041048545,0.0014034630334659219,4.7104157794276814e-08,3.3912215905675386e-09
"23 : 0.28,0.1",9.302717509855171e-07,6.197875583557834e-08,0.00032064191185391565,0.0003221991264986527,2.897605973261503e-08,2.0992953343461683e-09
"24 : -0.38,0.24",9.421595974911134e-07,6.39518795288339e-08,0.0006924126736405622,0.0006957138624871779,5.503733451144311e-08,4.2934484343352455e-09
"25 : 0.14,-0.46",9.727947199307107e-07,6.445779002126626e-08,0.0007062276157844074,0.0007095791469747016,4.7513329375980825e-08,3.621122460196146e-09
"26 : -0.36,-0.22",9.163534170968663e-07,6.229744536142592e-08,0.0007509130994138514,0.0007545094049033432,4.9223900639624945e-08,3.73378795501424e-09
"27 : 0.44,-0.38",1.0204842397399363e-06,6.684279278825341e-08,0.0006918593026998529,0.0006950869016724547,5.2502617865713224e-08,4.130503080873346e-09
"28 : 0.02,-0.2",9.120714804961174e-07,6.045550042623734e-08,0.0004195805434217205,0.00042163429888347054,3.422866347036962e-08,2.564170329516575e-09
"29 : -0.09,-0.38",9.3230889920963e-07,6.235479029975573e-08,0.0003797543207819735,0.0003815797040630991,4.2369269188038016e-08,3.170392184896788e-09
"30 : -0.24,-0.18",9.049513411808322e-07,6.088676699645065e-08,0.0007095246573991253,0.0007129706949774201,4.302320561953353e-08,3.2511067275434585e-09
"31 : 0.27,-0.09",9.356436052801257e-07,6.165565281106711e-08,0.00045611762074628496,0.00045833547058647846,3.049130295137263e-08,2.307646909488403e-09
"32 : -0.04,-0.44",9.462723471040094e-07,6.324286876689573e-08,0.000648722830048499,0.0006518212563058467,4.483268001359206e-08,3.359039965985423e-09
"33 : 0.07,0.19",9.088280535147963e-07,6.080431595703906e-08,0.0002929378232778493,0.0002943717206233909,3.2901489872525646e-08,2.383582616418479e-09
"34 : -0.48,0.07",9.377010658815394e-07,6.423193747992322e-08,0.0011633133076995924,0.0011688300896743743,5.7992904340577434e-08,4.536714978286647e-09
"35 : 0.12,-0.23",9.260222111617454e-07,6.113556727919363e-08,0.00030760660104853753,0.0003091056602431975,3.398226722217498e-08,2.568473579283536e-09
"36 : 0.11,0.02",9.070014501620236e-07,6.015861750247636e-08,0.0004786926488494782,0.00048104730961476174,2.9681678356246395e-08,2.174587300472106e-09
"37 : 0.12,-0.41",9.565359611443863e-07,6.333338545144502e-08,0.0004373653395621161,0.00043945885091008533,4.3067544667610775e-08,3.2769804461845733e-09
"38 : 0.44,0.08",9.658275137053376e-07,6.442990319161315e-08,0.0004579222454997166,0.00046010588463624895,3.5097015373223854e-08,2.6487450680449116e-09
"39 : 0.18,0.43",9.428284281671272e-07,6.459516697333335e-08,0.0013963691251552494,0.0014030100567332554,3.9043806306158424e-08,2.6866440052704675e-09
"40 : -0.14,-0.18",9.02981324725578e-07,6.036575010865653e-08,0.0006179189588363835,0.0006209380600427306,3.8935197373332356e-08,2.9255911116762974e-09
"41 : -0.06,0.17",9.037490695897595e-07,6.044585510856588e-08,0.0004583770612289048,0.000460624660471906,3.764751478608853e-08,2.807164329293469e-09
"42 : 0.2,-0.37",9.611703855236852e-07,6.336039572721606e-08,0.00032545176057311684,0.0003270107231456546,4.171024541565634e-08,3.2036898175584786e-09
"43 : -0.44,0.22",9.492073162595615e-07,6.470541175749016e-08,0.0008325096925787189,0.0008364552201868804,5.773545116753403e-08,4.529954160476085e-09
"44 : 0.17,-0.21",9.297827302826059e-07,6.127234400955873e-08,0.00034853661552945866,0.00035023424140089894,3.309725095070938e-08,2.510424634702143e-09
"45 : 0.17,-0.32",9.466912328763517e-07,6.241415438225354e-08,0.00022406707889653763,0.0002251483994797233,3.80949532385902e-08,2.912942950532356e-09
"46 : -0.29,0.09",9.101758985432818e-07,6.137319184253136e-08,0.0009490061131756216,0.0009536133570086209,4.763087436106536e-08,3.667747733967733e-09
"47 : -0.37,-0.48",9.574590794855653e-07,6.566407290331035e-08,0.0015112490123781613,0.001518269836882439,5.6366220268094974e-08,4.151804063755046e-09
"48 : -0.18,0.33",9.305502494428271e-07,6.275949606408396e-08,0.00026583689196406915,0.00026711645185552394,4.7216491899683653e-08,3.571326736331286e-09
"49 : -0.14,-0.5",9.55629677411266e-07,6.43911519909992e-08,0.0011451653976145672,0.0011505724407007921,4.977261053588769e-08,3.696725095612109e-09
